entry_index,timestamp,symbol,side,entry_price,source_close,proxy_bid,proxy_ask,spread_pct,signal_score_pct,threshold_pct,ari_threshold_pct,theo_threshold_pct,ari_clears,theo_clears,consistent,admission_score,required_score,mfe_240m_points,mae_240m_points,return_60m_points,mfe_60m_points,mae_60m_points,return_120m_points,mfe_120m_points,mae_120m_points,return_180m_points,mfe_180m_points,mae_180m_points,return_240m_points
583,2024-03-12T12:00:00+00:00,XAUUSD,Sell,2175.182362,2175.399902,2175.182362,2175.617442,0.0002,-0.003847,0.0036,0.0036,0.0005,True,True,True,55,45,16.982411,-0.517589,9.182362,13.28246,-0.517589,7.582265,16.982411,-0.517589,6.682362,16.982411,-0.517589,3.682362
584,2024-03-12T13:00:00+00:00,XAUUSD,Sell,2165.7834,2166.0,2165.7834,2166.2166,0.0002,-0.007787,0.0036,0.0036,0.0005,True,True,True,75,45,7.583449,-6.416551,-1.816698,7.583449,-6.316698,-2.7166,7.583449,-6.316698,-5.7166,7.583449,-6.416551,5.2834
585,2024-03-12T14:00:00+00:00,XAUUSD,Sell,2167.383338,2167.600098,2167.383338,2167.816858,0.0002,-0.006736,0.0036,0.0036,0.0005,True,True,True,65,45,8.883338,-4.816614,-1.116662,4.28324,-3.016565,-4.116662,4.28324,-4.816614,6.883338,7.183386,-4.816614,8.28324
610,2024-03-13T16:00:00+00:00,XAUUSD,Buy,2179.318008,2179.100098,2178.882188,2179.318008,0.0002,0.004703,0.0036,0.0036,0.0005,True,True,True,55,45,6.28209,-2.318008,0.581895,6.28209,-0.71791,0.881944,6.28209,-0.71791,-1.418105,6.28209,-2.318008,0.081895
611,2024-03-13T17:00:00+00:00,XAUUSD,Buy,2180.117892,2179.899902,2179.681912,2180.117892,0.0002,0.003868,0.0036,0.0036,0.0005,True,True,True,55,45,1.882108,-3.117892,0.082059,1.882108,-0.417941,-2.21799,1.882108,-3.117892,-0.71799,1.882108,-3.117892,-1.117892
631,2024-03-14T14:00:00+00:00,XAUUSD,Sell,2166.183262,2166.399902,2166.183262,2166.616542,0.0002,-0.004,0.0036,0.0036,0.0005,True,True,True,55,45,9.183262,-3.316738,4.683262,9.183262,-0.416835,3.28336,9.183262,-0.416835,1.683262,9.183262,-3.316738,0.483311
632,2024-03-14T15:00:00+00:00,XAUUSD,Sell,2161.28385,2161.5,2161.28385,2161.71615,0.0002,-0.005292,0.0036,0.0036,0.0005,True,True,True,55,45,0.383948,-8.21615,-1.616052,0.383948,-3.21615,-3.21615,0.383948,-8.21615,-4.416101,0.383948,-8.21615,-6.516199
653,2024-03-15T13:00:00+00:00,XAUUSD,Sell,2163.7836,2164.0,2163.7836,2164.2164,0.0002,-0.005469,0.0036,0.0036,0.0005,True,True,True,65,45,4.983551,-6.916351,-4.416351,0.683502,-6.916351,-0.016449,1.983551,-6.916351,1.183502,2.183502,-6.916351,3.383698
666,2024-03-18T03:00:00+00:00,XAUUSD,Sell,2149.484981,2149.699951,2149.484981,2149.914921,0.0002,-0.00463,0.0036,0.0036,0.0005,True,True,True,55,45,0.28503,-6.21497,-0.914921,0.28503,-2.015019,-1.015019,0.28503,-2.315068,-2.015019,0.28503,-3.115116,-6.115116
667,2024-03-18T04:00:00+00:00,XAUUSD,Sell,2150.184862,2150.399902,2150.184862,2150.614942,0.0002,-0.004398,0.0036,0.0036,0.0005,True,True,True,55,45,0.78496,-7.71504,-0.315138,0.78496,-1.615186,-1.315138,0.78496,-2.415235,-5.415235,0.78496,-5.515089,-6.71504
672,2024-03-18T09:00:00+00:00,XAUUSD,Buy,2158.615742,2158.399902,2158.184062,2158.615742,0.0002,0.003674,0.0036,0.0036,0.0005,True,True,True,55,45,8.584209,-0.515645,3.184306,3.484355,-0.515645,5.984355,6.384258,-0.515645,3.984355,8.584209,-0.515645,1.584209
673,2024-03-18T10:00:00+00:00,XAUUSD,Buy,2162.016229,2161.800049,2161.583869,2162.016229,0.0002,0.004787,0.0036,0.0036,0.0005,True,True,True,55,45,5.183722,-2.916131,2.583869,2.983771,-0.21618,0.583869,5.183722,-0.316278,-1.816278,5.183722,-2.916131,-0.21618
674,2024-03-18T11:00:00+00:00,XAUUSD,Buy,2164.816558,2164.600098,2164.383638,2164.816558,0.0002,0.004175,0.0036,0.0036,0.0005,True,True,True,55,45,2.383394,-5.71646,-2.21646,2.383394,-3.116606,-4.616606,2.383394,-5.71646,-3.016509,2.383394,-5.71646,-2.916655
727,2024-03-20T18:00:00+00:00,XAUUSD,Buy,2185.818658,2185.600098,2185.381538,2185.818658,0.0002,0.011805,0.0036,0.0036,0.0005,True,False,False,55,45,39.481391,-4.018609,0.181342,6.381294,-4.018609,3.78144,6.381294,-4.018609,17.081245,39.481391,-4.018609,19.981391
728,2024-03-20T19:00:00+00:00,XAUUSD,Buy,2186.2186,2186.0,2185.7814,2186.2186,0.0002,0.0126,0.0036,0.0036,0.0005,True,True,True,75,45,39.081449,-0.2186,3.381498,4.181302,-0.2186,16.681302,39.081449,-0.2186,19.581449,39.081449,-0.2186,14.981351
729,2024-03-20T20:00:00+00:00,XAUUSD,Buy,2189.819058,2189.600098,2189.381138,2189.819058,0.0002,0.013282,0.0036,0.0036,0.0005,True,True,True,75,45,35.480991,0.180942,13.080845,35.480991,0.180942,15.980991,35.480991,0.180942,11.380894,35.480991,0.180942,17.380894
730,2024-03-20T22:00:00+00:00,XAUUSD,Buy,2203.120192,2202.899902,2202.679612,2203.120192,0.0002,0.019672,0.0036,0.0036,0.0005,True,True,True,75,45,11.579759,-8.620192,2.679856,5.27971,-4.620192,-1.920241,5.27971,-8.620192,4.079759,11.579759,-8.620192,2.479905
731,2024-03-20T23:00:00+00:00,XAUUSD,Buy,2206.020629,2205.800049,2205.579469,2206.020629,0.0002,0.009242,0.0036,0.0036,0.0005,True,True,True,75,45,8.679322,-11.520629,-4.820678,-0.120726,-11.520629,1.179322,8.679322,-11.520629,-0.420531,8.679322,-11.520629,-1.22058
732,2024-03-21T00:00:00+00:00,XAUUSD,Buy,2201.420071,2201.199951,2200.979831,2201.420071,0.0002,0.006953,0.0036,0.0036,0.0005,True,True,True,65,45,13.27988,-1.22012,5.77988,13.27988,-1.22012,4.180026,13.27988,-1.22012,3.379978,13.27988,-1.22012,4.079929
733,2024-03-21T01:00:00+00:00,XAUUSD,Buy,2207.420671,2207.199951,2206.979231,2207.420671,0.0002,0.008038,0.0036,0.0036,0.0005,True,True,True,75,45,1.379378,-3.420671,-1.820574,1.379378,-2.520769,-2.620622,1.379378,-3.420671,-1.920671,1.379378,-3.420671,-0.72072
745,2024-03-21T13:00:00+00:00,XAUUSD,Sell,2193.880688,2194.100098,2193.880688,2194.319508,0.0002,-0.006205,0.0036,0.0036,0.0005,True,False,False,45,45,25.680736,-0.21941,15.480785,16.580639,-0.21941,17.480785,25.680736,-0.21941,11.980785,25.680736,-0.21941,10.880688
746,2024-03-21T14:00:00+00:00,XAUUSD,Sell,2178.182062,2178.399902,2178.182062,2178.617742,0.0002,-0.014209,0.0036,0.0036,0.0005,True,True,True,75,45,9.982111,-8.117986,1.78216,9.982111,-0.517889,-3.71784,9.982111,-4.317938,-4.817938,9.982111,-7.71784,-6.918035
747,2024-03-21T15:00:00+00:00,XAUUSD,Sell,2176.182262,2176.399902,2176.182262,2176.617542,0.0002,-0.015025,0.0036,0.0036,0.0005,True,True,True,75,45,1.482311,-10.117786,-5.71764,1.482311,-6.317738,-6.817738,1.482311,-9.71764,-8.917835,1.482311,-10.117786,-7.517689
748,2024-03-21T16:00:00+00:00,XAUUSD,Sell,2181.681712,2181.899902,2181.681712,2182.118092,0.0002,-0.012715,0.0036,0.0036,0.0005,True,True,True,75,45,1.081615,-4.618336,-1.318288,1.081615,-4.21819,-3.418385,1.081615,-4.618336,-2.018239,1.081615,-4.618336,-1.618336
759,2024-03-22T04:00:00+00:00,XAUUSD,Sell,2174.682412,2174.899902,2174.682412,2175.117392,0.0002,-0.005487,0.0036,0.0036,0.0005,True,True,True,65,45,10.882364,-2.917685,-0.817588,0.482461,-2.317588,3.182412,3.582315,-2.917685,4.78251,10.882364,-2.917685,5.382364
768,2024-03-22T13:00:00+00:00,XAUUSD,Buy,2179.917921,2179.699951,2179.481981,2179.917921,0.0002,0.005397,0.0036,0.0036,0.0005,True,True,True,55,45,1.582079,-21.518019,-4.317824,1.582079,-7.21797,-12.018019,1.582079,-12.917921,-15.817824,1.582079,-16.71797,-19.317824
771,2024-03-22T16:00:00+00:00,XAUUSD,Sell,2163.883688,2164.100098,2163.883688,2164.316508,0.0002,-0.005514,0.0036,0.0036,0.0005,True,False,True,65,45,5.483785,-4.71641,3.28359,5.483785,-2.516215,-0.616312,5.483785,-2.516215,-1.516215,5.483785,-2.516215,-2.616312
772,2024-03-22T17:00:00+00:00,XAUUSD,Sell,2160.384038,2160.600098,2160.384038,2160.816158,0.0002,-0.008763,0.0036,0.0036,0.0005,True,True,True,75,45,0.184086,-8.615962,-4.115962,0.184086,-5.815914,-5.015865,0.184086,-6.015865,-6.115962,0.184086,-8.21606,-7.315914
773,2024-03-22T18:00:00+00:00,XAUUSD,Sell,2164.28355,2164.5,2164.28355,2164.71645,0.0002,-0.005102,0.0036,0.0036,0.0005,True,True,True,55,45,0.983501,-5.816548,-1.116352,0.983501,-2.116352,-2.21645,0.983501,-4.316548,-3.416401,0.983501,-4.71645,-5.116352
779,2024-03-25T01:00:00+00:00,XAUUSD,Buy,2176.517679,2176.300049,2176.082419,2176.517679,0.0002,0.004523,0.0036,0.0036,0.0005,True,True,True,55,45,2.982321,-7.817728,-0.117776,2.982321,-1.617776,-4.917581,2.982321,-5.317728,-5.917581,2.982321,-6.317728,-5.71763
780,2024-03-25T02:00:00+00:00,XAUUSD,Buy,2176.617542,2176.399902,2176.182262,2176.617542,0.0002,0.004013,0.0036,0.0036,0.0005,True,True,True,55,45,-0.417591,-11.317494,-5.017445,-0.417591,-5.417591,-6.017445,-0.417591,-6.417591,-5.817494,-0.417591,-7.917591,-10.117542
784,2024-03-25T06:00:00+00:00,XAUUSD,Sell,2166.28335,2166.5,2166.28335,2166.71665,0.0002,-0.004549,0.0036,0.0036,0.0005,True,True,True,55,45,1.883448,-6.016699,-0.71665,1.883448,-3.516699,-0.416601,1.883448,-3.71665,-3.21665,1.883448,-3.71665,-3.316748
790,2024-03-25T12:00:00+00:00,XAUUSD,Buy,2175.817658,2175.600098,2175.382538,2175.817658,0.0002,0.004108,0.0036,0.0036,0.0005,True,True,True,55,45,6.682342,-1.817658,2.482391,6.682342,-1.817658,3.082245,6.682342,-1.817658,1.28244,6.682342,-1.817658,0.982391
791,2024-03-25T13:00:00+00:00,XAUUSD,Buy,2178.517879,2178.300049,2178.082219,2178.517879,0.0002,0.004056,0.0036,0.0036,0.0005,True,True,True,55,45,2.982121,-3.317928,0.382024,2.982121,-2.21783,-1.417781,2.982121,-2.917781,-1.71783,2.982121,-2.917781,-2.71783
792,2024-03-25T14:00:00+00:00,XAUUSD,Buy,2179.117792,2178.899902,2178.682012,2179.117792,0.0002,0.004286,0.0036,0.0036,0.0005,True,True,True,55,45,-0.117792,-5.117792,-2.017695,-0.117792,-3.517695,-2.317744,-0.117792,-3.517695,-3.317744,-0.117792,-3.917841,-4.817744
810,2024-03-26T09:00:00+00:00,XAUUSD,Buy,2191.619042,2191.399902,2191.180762,2191.619042,0.0002,0.008328,0.0036,0.0036,0.0005,True,False,True,75,45,8.981055,-12.818994,6.78086,8.981055,-0.518945,5.580909,8.981055,-0.518945,-3.119042,8.981055,-4.518945,-8.119042
811,2024-03-26T10:00:00+00:00,XAUUSD,Buy,2198.619742,2198.399902,2198.180062,2198.619742,0.0002,0.012248,0.0036,0.0036,0.0005,True,True,True,75,45,1.080209,-19.819694,-1.419791,1.080209,-2.819694,-10.119742,1.080209,-11.519645,-15.119742,1.080209,-19.819694,-18.519645
812,2024-03-26T11:00:00+00:00,XAUUSD,Buy,2197.419671,2197.199951,2196.980231,2197.419671,0.0002,0.010904,0.0036,0.0036,0.0005,True,True,True,75,45,0.580329,-25.21972,-8.919671,0.580329,-10.319574,-13.919671,0.580329,-18.619622,-17.319574,0.580329,-18.619622,-22.619622
814,2024-03-26T13:00:00+00:00,XAUUSD,Sell,2183.28165,2183.5,2183.28165,2183.71835,0.0002,-0.003605,0.0036,0.0036,0.0005,True,False,True,55,45,11.081699,-3.318448,3.181552,3.681552,-3.318448,8.481601,11.081699,-3.318448,6.381748,11.081699,-3.318448,6.28165
815,2024-03-26T14:00:00+00:00,XAUUSD,Sell,2179.882088,2180.100098,2179.882088,2180.318108,0.0002,-0.008324,0.0036,0.0036,0.0005,True,True,True,75,45,7.682136,-2.317864,5.082039,7.682136,-2.317864,2.982185,7.682136,-2.317864,2.882088,7.682136,-2.317864,1.882088
816,2024-03-26T15:00:00+00:00,XAUUSD,Sell,2174.582569,2174.800049,2174.582569,2175.017529,0.0002,-0.010195,0.0036,0.0036,0.0005,True,True,True,75,45,-0.117382,-5.017529,-2.317334,-0.117382,-4.117382,-2.417431,-0.117382,-5.017529,-3.417431,-0.117382,-5.017529,-4.017529
817,2024-03-26T16:00:00+00:00,XAUUSD,Sell,2176.682212,2176.899902,2176.682212,2177.117592,0.0002,-0.0053,0.0036,0.0036,0.0005,True,True,True,55,45,1.382164,-3.117836,-0.317788,0.482261,-2.917885,-1.317788,0.482261,-2.917885,-1.917885,0.482261,-2.917885,-2.817788
831,2024-03-27T07:00:00+00:00,XAUUSD,Buy,2201.420071,2201.199951,2200.979831,2201.420071,0.0002,0.011116,0.0036,0.0036,0.0005,True,False,True,75,45,16.879978,-25.920071,-3.620022,1.879978,-25.72012,8.180026,13.079929,-25.920071,13.180026,14.079929,-25.920071,7.77988
832,2024-03-27T08:00:00+00:00,XAUUSD,Buy,2198.019829,2197.800049,2197.580269,2198.019829,0.0002,0.009462,0.0036,0.0036,0.0005,True,False,False,55,45,20.28022,-22.519829,11.580269,16.480171,-22.519829,16.580269,17.480171,-22.519829,11.180122,20.28022,-22.519829,8.680122
833,2024-03-27T09:00:00+00:00,XAUUSD,Buy,2209.821058,2209.600098,2209.379138,2209.821058,0.0002,0.015675,0.0036,0.0036,0.0005,True,True,True,75,45,8.478991,-27.521009,4.77904,5.678942,-22.22096,-0.621106,8.478991,-23.121106,-3.121106,8.478991,-26.521009,4.378894
834,2024-03-27T10:00:00+00:00,XAUUSD,Buy,2214.821558,2214.600098,2214.378638,2214.821558,0.0002,0.017646,0.0036,0.0036,0.0005,True,True,True,75,45,3.478491,-32.521509,-5.621606,3.478491,-28.121606,-8.121606,3.478491,-31.521509,-0.621606,3.478491,-32.521509,-0.621606
852,2024-03-28T05:00:00+00:00,XAUUSD,Buy,2218.021829,2217.800049,2217.578269,2218.021829,0.0002,0.003757,0.0036,0.0036,0.0005,True,True,True,55,45,1.378074,-26.22178,1.078269,1.378074,-22.22178,-4.021829,1.378074,-24.621926,-2.921731,1.378074,-26.22178,0.378074
857,2024-03-28T10:00:00+00:00,XAUUSD,Buy,2232.923221,2232.699951,2232.476681,2232.923221,0.0002,0.006129,0.0036,0.0036,0.0005,True,False,True,65,45,5.77673,-28.923221,-1.823124,1.076779,-24.123172,3.376828,4.676876,-27.22327,-5.923221,5.77673,-28.923221,1.976681
858,2024-03-28T11:00:00+00:00,XAUUSD,Buy,2231.323208,2231.100098,2230.876988,2231.323208,0.0002,0.007724,0.0036,0.0036,0.0005,True,True,True,75,45,7.376744,-27.323208,4.976841,6.27689,-25.623256,-4.323208,7.376744,-27.323208,3.576695,7.376744,-27.323208,5.076695
859,2024-03-28T12:00:00+00:00,XAUUSD,Buy,2236.523679,2236.300049,2236.076419,2236.523679,0.0002,0.009571,0.0036,0.0036,0.0005,True,True,True,75,45,10.27637,-32.523679,-9.523679,2.176272,-32.523679,-1.623776,2.176272,-32.523679,-0.123776,2.176272,-32.523679,4.676272
864,2024-03-28T17:00:00+00:00,XAUUSD,Buy,2243.124192,2242.899902,2242.675612,2243.124192,0.0002,0.00714,0.0036,0.0036,0.0005,True,True,True,65,45,22.875808,-4.424241,-1.924241,-0.024095,-4.124192,-0.624192,-0.024095,-4.424241,11.675856,13.77571,-4.424241,14.175856
867,2024-03-28T20:00:00+00:00,XAUUSD,Buy,2255.025529,2254.800049,2254.574569,2255.025529,0.0002,0.006068,0.0036,0.0036,0.0005,True,True,True,65,45,24.974471,0.474471,2.27452,10.974471,0.474471,11.174422,12.77452,0.474471,15.474471,21.77452,0.474471,21.27452
868,2024-03-31T22:00:00+00:00,XAUUSD,Buy,2257.525779,2257.300049,2257.074319,2257.525779,0.0002,0.00642,0.0036,0.0036,0.0005,True,False,True,65,45,22.474221,-1.525779,8.674172,10.27427,-1.525779,12.974221,19.27427,-1.525779,18.77427,22.474221,-1.525779,20.374124
869,2024-03-31T23:00:00+00:00,XAUUSD,Buy,2266.426571,2266.199951,2265.973331,2266.426571,0.0002,0.011155,0.0036,0.0036,0.0005,True,True,True,75,45,19.473331,-2.22662,4.073429,10.373478,-2.22662,9.873478,13.573429,-2.22662,11.473331,13.573429,-2.22662,18.973331
870,2024-04-01T00:00:00+00:00,XAUUSD,Buy,2270.72705,2270.5,2270.27295,2270.72705,0.0002,0.012486,0.0036,0.0036,0.0005,True,True,True,75,45,15.672852,-0.22705,5.572999,9.27295,-0.22705,7.172852,9.27295,-0.22705,14.672852,15.172852,-0.22705,10.572999
871,2024-04-01T01:00:00+00:00,XAUUSD,Buy,2276.527679,2276.300049,2276.072419,2276.527679,0.0002,0.009535,0.0036,0.0036,0.0005,True,True,True,75,45,9.872224,-1.127776,1.372224,2.472321,-1.127776,8.872224,9.372224,-1.127776,4.77237,9.872224,-1.127776,5.872224
872,2024-04-01T02:00:00+00:00,XAUUSD,Buy,2278.127692,2277.899902,2277.672112,2278.127692,0.0002,0.009126,0.0036,0.0036,0.0005,True,True,True,75,45,8.27221,-1.127692,7.27221,7.77221,-1.127692,3.172356,8.27221,-1.127692,4.27221,8.27221,-1.127692,3.072259
873,2024-04-01T03:00:00+00:00,XAUUSD,Buy,2285.628442,2285.399902,2285.171362,2285.628442,0.0002,0.008472,0.0036,0.0036,0.0005,True,True,True,75,45,0.77146,-8.028345,-4.328394,0.77146,-6.828394,-3.22854,0.77146,-6.828394,-4.428491,0.77146,-6.828394,-7.328394
874,2024-04-01T04:00:00+00:00,XAUUSD,Buy,2281.528179,2281.300049,2281.071919,2281.528179,0.0002,0.004757,0.0036,0.0036,0.0005,True,True,True,55,45,2.671772,-5.128276,0.871724,2.671772,-2.72813,-0.328228,2.671772,-2.72813,-3.22813,2.671772,-3.928081,-3.628276
879,2024-04-01T09:00:00+00:00,XAUUSD,Sell,2272.072819,2272.300049,2272.072819,2272.527279,0.0002,-0.004425,0.0036,0.0036,0.0005,True,True,True,55,45,12.27277,-6.927181,3.472721,5.872868,-1.827084,4.872868,5.872868,-1.827084,-1.327084,7.972721,-1.827084,4.472721
880,2024-04-01T10:00:00+00:00,XAUUSD,Sell,2268.373238,2268.600098,2268.373238,2268.826958,0.0002,-0.005523,0.0036,0.0036,0.0005,True,True,True,65,45,19.27314,-10.626762,1.173286,1.373238,-3.22686,-5.026665,4.27314,-5.326714,0.77314,8.573189,-10.626762,11.673286
881,2024-04-01T11:00:00+00:00,XAUUSD,Sell,2266.973231,2267.199951,2266.973231,2267.426671,0.0002,-0.004872,0.0036,0.0036,0.0005,True,True,True,55,45,17.873134,-12.026769,-6.426671,2.873134,-6.72672,-0.626866,7.173182,-12.026769,10.27328,17.873134,-12.026769,6.673182
884,2024-04-01T14:00:00+00:00,XAUUSD,Sell,2256.474281,2256.699951,2256.474281,2256.925621,0.0002,-0.005246,0.0036,0.0036,0.0005,True,False,True,55,45,2.074379,-8.025719,-3.825768,2.074379,-5.025719,-2.125816,2.074379,-8.025719,-3.22567,2.074379,-8.025719,-3.425621
886,2024-04-01T16:00:00+00:00,XAUUSD,Sell,2258.374238,2258.600098,2258.374238,2258.825958,0.0002,-0.00651,0.0036,0.0036,0.0005,True,True,True,65,45,3.27414,-14.72586,-1.325714,3.27414,-1.525665,-1.525665,3.27414,-3.425811,-6.72586,3.27414,-6.825714,-14.125762
890,2024-04-01T20:00:00+00:00,XAUUSD,Buy,2272.72725,2272.5,2272.27275,2272.72725,0.0002,0.006154,0.0036,0.0036,0.0005,True,True,True,65,45,3.27275,-5.627152,1.072799,3.27275,-3.527299,-3.327348,3.27275,-3.927201,-1.927201,3.27275,-4.527299,-3.527299
891,2024-04-01T22:00:00+00:00,XAUUSD,Buy,2274.027429,2273.800049,2273.572669,2274.027429,0.0002,0.00624,0.0036,0.0036,0.0005,True,True,True,65,45,1.372474,-6.927331,-4.627526,-0.127526,-5.22738,-3.22738,0.27262,-5.827478,-4.827478,0.27262,-6.927331,0.672522
892,2024-04-01T23:00:00+00:00,XAUUSD,Buy,2269.626842,2269.399902,2269.172962,2269.626842,0.0002,0.004204,0.0036,0.0036,0.0005,True,True,True,55,45,6.073109,-2.526745,1.173206,4.673206,-1.426891,-0.426891,4.673206,-2.526745,5.073109,5.77306,-2.526745,1.973255
911,2024-04-02T18:00:00+00:00,XAUUSD,Buy,2292.529279,2292.300049,2292.070819,2292.529279,0.0002,0.004866,0.0036,0.0036,0.0005,True,False,True,55,45,16.27077,-0.629376,5.570819,7.670672,-0.629376,8.470721,9.370624,-0.629376,9.470721,16.27077,-0.629376,7.570819
912,2024-04-02T19:00:00+00:00,XAUUSD,Buy,2298.329908,2298.100098,2297.870288,2298.329908,0.0002,0.008292,0.0036,0.0036,0.0005,True,True,True,75,45,10.470141,-2.029859,2.670092,3.569995,-2.029859,3.670092,10.470141,-2.029859,1.77019,10.470141,-2.029859,4.970141
913,2024-04-02T20:00:00+00:00,XAUUSD,Buy,2301.2301,2301.0,2300.7699,2301.2301,0.0002,0.008945,0.0036,0.0036,0.0005,True,True,True,75,45,7.569949,-4.430051,0.7699,7.569949,-0.830198,-1.130002,7.569949,-3.130002,2.069949,7.569949,-3.130002,1.669802
914,2024-04-02T22:00:00+00:00,XAUUSD,Buy,2302.2302,2302.0,2301.7698,2302.2302,0.0002,0.006691,0.0036,0.0036,0.0005,True,True,True,65,45,3.869898,-5.430151,-2.130102,1.969751,-4.130102,1.069849,3.869898,-4.130102,0.669702,3.869898,-5.430151,1.569849
923,2024-04-03T07:00:00+00:00,XAUUSD,Sell,2291.070919,2291.300049,2291.070919,2291.529179,0.0002,-0.00603,0.0036,0.0036,0.0005,True,True,True,65,45,3.370968,-5.22913,-2.22913,3.370968,-5.22913,-1.129032,3.370968,-5.22913,-1.828984,3.370968,-5.22913,-2.929081
925,2024-04-03T09:00:00+00:00,XAUUSD,Sell,2291.970731,2292.199951,2291.970731,2292.429171,0.0002,-0.006071,0.0036,0.0036,0.0005,True,True,True,65,45,6.27078,-7.529269,-0.929171,1.870634,-1.629366,-2.029269,2.970731,-2.929171,-3.22922,6.27078,-3.529269,-3.829318
930,2024-04-03T14:00:00+00:00,XAUUSD,Buy,2303.430271,2303.199951,2302.969631,2303.430271,0.0002,0.004492,0.0036,0.0036,0.0005,True,True,True,55,45,15.069729,-2.530369,3.26968,5.76968,-2.530369,10.969631,12.569729,-2.530369,12.169826,12.869778,-2.530369,13.569729
931,2024-04-03T15:00:00+00:00,XAUUSD,Buy,2306.930621,2306.699951,2306.469281,2306.930621,0.0002,0.005536,0.0036,0.0036,0.0005,True,True,True,65,45,12.76933,-5.73067,7.469281,9.069379,-5.73067,8.669476,9.369428,-5.73067,10.069379,11.569379,-5.73067,11.169476
932,2024-04-03T16:00:00+00:00,XAUUSD,Buy,2314.631342,2314.399902,2314.168462,2314.631342,0.0002,0.008365,0.0036,0.0036,0.0005,True,True,True,75,45,7.168706,-5.23144,0.968755,1.668706,-5.23144,2.368658,3.868658,-5.23144,3.468755,5.068609,-5.23144,6.26856
933,2024-04-03T17:00:00+00:00,XAUUSD,Buy,2315.831658,2315.600098,2315.368538,2315.831658,0.0002,0.008624,0.0036,0.0036,0.0005,True,True,True,75,45,6.868294,-1.331658,1.168342,2.668342,-1.331658,2.26844,3.868294,-1.331658,5.068245,5.968391,-1.331658,5.668342
934,2024-04-03T18:00:00+00:00,XAUUSD,Buy,2317.2317,2317.0,2316.7683,2317.2317,0.0002,0.005992,0.0036,0.0036,0.0005,True,True,True,65,45,5.468251,-2.031749,0.868398,2.468251,-2.031749,3.668202,4.568349,-2.031749,4.2683,5.468251,-2.031749,0.168202
935,2024-04-03T19:00:00+00:00,XAUUSD,Buy,2318.331908,2318.100098,2317.868288,2318.331908,0.0002,0.004942,0.0036,0.0036,0.0005,True,True,True,55,45,4.368044,-2.131956,2.567995,3.468141,-0.631956,3.168092,4.368044,-0.631956,-0.932005,4.368044,-2.131956,3.567995
961,2024-04-04T23:00:00+00:00,XAUUSD,Sell,2307.369338,2307.600098,2307.369338,2307.830858,0.0002,-0.006843,0.0036,0.0036,0.0005,True,True,True,65,45,21.169386,-1.830614,5.669386,5.869338,-1.830614,16.869338,21.169386,-1.830614,14.869338,21.169386,-1.830614,11.969435
963,2024-04-05T01:00:00+00:00,XAUUSD,Sell,2290.27095,2290.5,2290.27095,2290.72905,0.0002,-0.008613,0.0036,0.0036,0.0005,True,True,True,75,45,0.670852,-10.72905,-2.22905,0.670852,-3.329148,-5.128952,0.670852,-7.829148,-6.329148,0.670852,-8.22905,-8.128952
964,2024-04-05T02:00:00+00:00,XAUUSD,Sell,2292.27075,2292.5,2292.27075,2292.72925,0.0002,-0.007017,0.0036,0.0036,0.0005,True,True,True,65,45,-0.029299,-9.529299,-3.129152,-0.029299,-5.829348,-4.329348,-0.029299,-6.22925,-6.129152,-0.029299,-8.72925,-5.72925
969,2024-04-05T07:00:00+00:00,XAUUSD,Buy,2308.430771,2308.199951,2307.969131,2308.430771,0.0002,0.005576,0.0036,0.0036,0.0005,True,True,True,65,45,6.969131,-4.530869,-1.330674,2.469131,-4.530869,1.669326,4.169326,-4.530869,4.669326,6.969131,-4.530869,1.969131
972,2024-04-05T10:00:00+00:00,XAUUSD,Buy,2313.331408,2313.100098,2312.868788,2313.331408,0.0002,0.006571,0.0036,0.0036,0.0005,True,True,True,65,45,31.168592,-13.73131,-2.931505,0.568495,-4.431505,-3.331408,2.368544,-13.73131,5.668592,9.668592,-13.73131,23.668592
976,2024-04-05T14:00:00+00:00,XAUUSD,Buy,2337.2337,2337.0,2336.7663,2337.2337,0.0002,0.010332,0.0036,0.0036,0.0005,True,False,False,55,45,12.7663,-3.033749,8.366398,10.7663,-3.033749,9.466251,11.7663,-3.033749,8.566349,12.7663,-3.033749,7.366398
977,2024-04-05T15:00:00+00:00,XAUUSD,Buy,2345.834658,2345.600098,2345.365538,2345.834658,0.0002,0.015236,0.0036,0.0036,0.0005,True,True,True,75,45,4.165342,-6.134706,0.865294,3.165342,-4.334658,-0.034609,4.165342,-4.334658,-1.23456,4.165342,-4.334658,-3.434755
978,2024-04-05T16:00:00+00:00,XAUUSD,Buy,2346.934621,2346.699951,2346.465281,2346.934621,0.0002,0.015887,0.0036,0.0036,0.0005,True,True,True,75,45,3.065379,-7.23467,-1.134572,3.065379,-2.934621,-2.334524,3.065379,-3.73467,-4.534719,3.065379,-7.23467,2.165476
979,2024-04-05T17:00:00+00:00,XAUUSD,Buy,2346.034629,2345.800049,2345.565469,2346.034629,0.0002,0.011557,0.0036,0.0036,0.0005,True,True,True,75,45,3.665322,-22.934531,-1.434531,1.965371,-2.834678,-3.634726,1.965371,-6.334678,3.065469,3.665322,-6.334678,-19.334678
